epoch	path	iteration	SRR	kernels_per_sec
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MFXS0/SX414.WAV	1	12.143469697985685	1173.5849056603774
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MTPP0/SA1.WAV	2	10.559881792501189	1222.642600669928
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SX272.WAV	3	13.83716804516543	2364.695498676081
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/FDXW0/SA2.WAV	4	14.609628930681717	2695.525688020015
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAPV0/SI1293.WAV	5	11.572841949400077	1375.9347382732835
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/FDMY0/SX207.WAV	6	11.780725998293128	1884.7288404810529
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MEFG0/SI465.WAV	7	11.87365946770154	1021.0894552723637
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/FTLG0/SI483.WAV	8	12.62582824797957	1969.4169416941695
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MMVP0/SA2.WAV	9	11.96196895249643	1616.964656964657
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FCKE0/SX121.WAV	10	13.730435913608158	1383.6644591611478
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MRVG0/SI1140.WAV	11	12.635218635243382	1436.7256637168143
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MSEM1/SA2.WAV	12	11.540118498381911	1543.7465370472976
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MKAJ0/SI1414.WAV	13	11.626025500524111	1291.3793103448277
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/FKSR0/SX397.WAV	14	15.253189147872204	1881.2553871114942
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MMWB0/SI989.WAV	15	12.602097886391967	1505.3780263621074
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MJXL0/SX182.WAV	16	12.647101300040655	1245.3451551614946
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR8/MEJS0/SA1.WAV	17	11.824139651562788	1388.9928041722599
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MJLG1/SA1.WAV	18	10.800555782121243	1350.390840030827
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR8/MBCG0/SI2217.WAV	19	13.219390332534696	1478.6449158816472
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MWEM0/SX150.WAV	20	13.354567864599868	1566.120192191612
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MDLH0/SX340.WAV	21	11.83492755797257	914.6769362430466
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MRFL0/SA1.WAV	22	12.976216692067803	2183.2743876195286
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/FSAG0/SI1323.WAV	23	13.812422722231945	1277.577896952006
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MTRT0/SX147.WAV	24	10.849944563224561	1131.640625
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MRCG0/SI1428.WAV	25	13.647253936873337	1767.7259595542716
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/FSRH0/SA1.WAV	26	13.442140703230535	1817.2437202987103
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/FBJL0/SA1.WAV	27	13.209043670034887	1801.3286440015631
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/FHLM0/SA1.WAV	28	12.549721546946078	1639.4151120074912
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MRLR0/SI1196.WAV	29	11.534088542134427	1200.2430133657351
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MMWS1/SI1071.WAV	30	12.817015709991972	1268.5762956653768
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MTLB0/SX414.WAV	31	14.108993552773956	1707.1969696969695
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MPRD0/SI801.WAV	32	11.754951656081348	1474.515566167692
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR8/MTCS0/SX262.WAV	33	13.09815831565677	1769.0672963400234
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MKAM0/SX56.WAV	34	10.530787666596657	957.6151817041002
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MSFV0/SX452.WAV	35	10.783299782988362	501.37794137485787
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FDFB0/SX148.WAV	36	14.08420265665967	2299.7956342742054
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MRAV0/SA2.WAV	37	13.084043756973019	1788.2511361723616
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MMDS0/SX83.WAV	38	10.80885451754991	1041.0304743952247
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FEME0/SX425.WAV	39	14.352029551309993	1654.5934797554003
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MJMD0/SI1028.WAV	40	13.711619006928046	1971.5568392302137
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MBOM0/SA2.WAV	41	13.462151060094051	1615.7726877355753
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSMA0/SA1.WAV	42	13.229503636674496	1479.2612776264002
