epoch	path	iteration	SRR	kernels_per_sec
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MREM0/SX241.WAV	1	12.231099144161519	890.8925905325098
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/FGMB0/SA1.WAV	2	12.56725206430925	1835.7247437774524
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/FCDR1/SX376.WAV	3	11.465094419277786	1636.4069367165343
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MJPM0/SA2.WAV	4	12.909246379633652	2020.657276995305
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MPMB0/SI2131.WAV	5	13.46960256610057	1434.1677380322164
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MKLR0/SI1059.WAV	6	11.65460540492578	1529.9594277172753
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MRAB1/SX398.WAV	7	11.824729166099697	1446.3236917641864
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MDLC1/SX175.WAV	8	12.45134493243192	1625.374935355973
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/FSJG0/SA2.WAV	9	15.275395065231848	2237.0288148559257
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MSAT0/SI2156.WAV	10	12.143570166538417	1107.7254631985393
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MBJV0/SI617.WAV	11	11.164332056848655	1114.522645120136
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MJWT0/SA2.WAV	12	11.419532957104792	1643.506797937178
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAR0/SA2.WAV	13	11.354179984496577	1839.5017793594307
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MDAS0/SX96.WAV	14	12.637145494229856	1864.3668720054757
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MJMM0/SX355.WAV	15	11.955296785838875	1023.9882805347006
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MRSP0/SA2.WAV	16	13.141535363518123	2185.0519697527543
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/FKDW0/SI577.WAV	17	12.903692912191005	1615.962032059664
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FKFB0/SA1.WAV	18	10.31727639966861	1411.034857120701
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MTMT0/SX128.WAV	19	12.620728572510613	1438.308457711443
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MGAG0/SX151.WAV	20	13.741455587231648	2233.7493434709754
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MJFH0/SI1737.WAV	21	11.420595538498151	1311.6666666666667
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MJDC0/SX81.WAV	22	13.080439959804146	1307.7844311377246
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR8/MMPM0/SX161.WAV	23	13.373955052898285	1152.9715762273902
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR8/FBCG1/SX442.WAV	24	15.274883749701207	1968.372423596304
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FGRW0/SX432.WAV	25	12.870589975175474	1705.383720403137
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLS0/SI2067.WAV	26	13.36260836777164	1419.8556535685645
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MRFK0/SI2336.WAV	27	13.485505064908427	1743.6101706167428
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/FCAJ0/SA1.WAV	28	12.044698853472601	1693.935207143299
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MKAH0/SA2.WAV	29	12.27491598292801	1562.8887717448604
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/FALK0/SA1.WAV	30	12.153706900348896	1350.2572898799315
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MJDM0/SX80.WAV	31	12.310987028351967	1212.3076923076924
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR6/MEAL0/SI917.WAV	32	11.922237014054637	1624.6203144297206
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MCLM0/SI2086.WAV	33	14.231095151538282	1885.7142857142856
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MPAR0/SA1.WAV	34	12.444391341847902	1804.6411225040476
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MMSM0/SX296.WAV	35	12.844451791804076	1361.822125813449
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MCLM0/SX376.WAV	36	14.62066748402292	2524.434515498464
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MRGS0/SI726.WAV	37	14.299022849237037	1467.5460132543847
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MMGC0/SX135.WAV	38	11.33458218741892	1181.7170495767834
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/FBMJ0/SI1776.WAV	39	11.439742974552649	1238.3513421014031
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MSRG0/SX321.WAV	40	13.349958083633965	1703.0694668820677
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/FJWB1/SI2055.WAV	41	12.927212289963618	1617.0788367100893
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAD0/SX162.WAV	42	10.963748484892514	1098.7951807228915
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MNET0/SX366.WAV	43	11.567066926780605	1272.6661059714045
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MHMG0/SA2.WAV	44	13.375550913128391	1895.2029520295205
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MRPC1/SX402.WAV	45	12.62561129664968	1261.5384615384614
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/FSKL0/SA2.WAV	46	14.092304212933527	2046.9051779637634
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FKFB0/SX348.WAV	47	12.940060519643477	1414.256141572169
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MSAT0/SX266.WAV	48	11.43108589169671	881.7204301075269
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/FLHD0/SA2.WAV	49	13.771283929116727	1932.0673976999196
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR6/FSBK0/SX259.WAV	50	14.942943424681506	1940.1371253391883
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MDPK0/SX423.WAV	51	12.957211043979706	948.7290550552832
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MAKR0/SA2.WAV	52	13.630059929653626	1926.7015706806283
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MRLD0/SX244.WAV	53	14.810968175728682	1573.0424403919283
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MWGR0/SI2236.WAV	54	13.045231015189708	1335.1229402861466
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MDLR0/SA2.WAV	55	12.104687589931501	1187.4401277275147
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MWAR0/SA1.WAV	56	9.442586792376527	855.5001916443082
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/FSAH0/SI614.WAV	57	11.552218627868182	904.4226044226043
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/FAJW0/SA1.WAV	58	11.604175254219847	1313.7462081188862
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR6/FSGF0/SX387.WAV	59	13.394456131215902	1670.186216164331
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR6/MSDS0/SX177.WAV	60	13.475046940810282	1311.6927132366786
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MSEM1/SX270.WAV	61	11.26129194428075	1136.4230878589706
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MJDE0/SX130.WAV	62	13.848669085018503	1143.206106870229
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MDKS0/SA1.WAV	63	13.896878631350887	2070.584144645341
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MPSW0/SA1.WAV	64	13.408816783183974	1364.334210890952
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MCTM0/SX270.WAV	65	10.715194609554366	1024.2487971194596
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR6/FMJU0/SI2019.WAV	66	15.494905466241901	2414.4427001569857
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR6/FSDJ0/SX305.WAV	67	14.268266144086095	1261.317365269461
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/FSAG0/SX63.WAV	68	13.036148700591028	1181.8913635143942
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MDHS0/SX360.WAV	69	11.634063188765001	1483.668903803132
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MRLJ0/SX430.WAV	70	13.649148133061836	1763.7476260814517
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MRCW0/SI741.WAV	71	14.60326337195304	1765.1043912052721
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MMAB1/SI2124.WAV	72	13.107464218562361	1488.7767741155856
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR6/MDRD0/SI2012.WAV	73	11.075301673371571	1022.6804123711341
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MJPG0/SA2.WAV	74	13.562076894498919	1382.0373719107897
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MHMR0/SI1119.WAV	75	10.672301066181198	604.1666666666666
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/MDLR1/SX219.WAV	76	11.684421993439123	926.1483591940477
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR7/FJRP1/SX442.WAV	77	15.367099545365761	1624.7600391772773
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR3/MDNS0/SX381.WAV	78	11.465752961673727	1141.5841899245777
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR6/FPAD0/SX176.WAV	79	13.351599742319735	1147.3965287049398
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR6/MCAE0/SX7.WAV	80	12.191106207998462	1343.7549179037926
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MSRR0/SX30.WAV	81	14.6664407001931	1281.045751633987
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR2/MRHL0/SI885.WAV	82	9.231528368384431	526.0567148207597
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR5/MGES0/SX131.WAV	83	13.443409923108941	1092.1616399227084
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR4/MBMA0/SX142.WAV	84	13.817746971648823	1369.7181666598885
1	/Users/pbadiger/Downloads/TIMIT16kHz/TRAIN/DR1/MKLW0/SX311.WAV	85	11.613624690226882	625.7651081927642
